"","Id","EventId","EventMonth","Paid","PayInd","OpenInd"
"880",464,1,8,4561,1,1
"881",464,2,9,5703,1,0
"882",465,1,6,502,1,0
"883",466,1,6,359,1,0
"884",467,1,6,2000,1,1
"885",467,2,9,1677,1,0
"886",468,1,20,1611,1,0
"887",469,1,21,2000,1,0
"888",470,1,29,5000,1,0
"889",471,1,17,2561,1,0
"890",472,1,7,548,1,0
"891",473,1,11,1314,1,1
"892",473,2,15,1381,1,0
"893",474,1,6,9716,1,1
"894",474,2,7,10726,1,0
"895",475,1,11,6648,1,1
"896",475,2,21,5606,1,0
"897",476,1,25,4737,1,1
"898",476,2,37,5791,1,0
"899",477,1,5,13,1,0
"900",478,1,5,331,1,0
"901",479,1,12,18649,1,1
"902",479,2,29,16762,1,0
"903",480,1,7,8855,1,1
"904",480,2,11,8193,1,0
"905",481,1,15,2000,1,1
"906",481,2,18,2000,1,1
"907",481,3,24,2056,1,1
"908",481,4,37,46716,1,1
"909",481,5,39,5433,1,0
"910",481,6,51,0,0,1
"911",481,7,55,6272,1,0
"912",482,1,7,16839,1,1
"913",482,2,11,19268,1,0
"914",483,1,42,57507,1,1
"915",483,2,81,70297,1,0
"916",484,1,6,700,1,0
"917",485,1,29,7802,1,1
"918",485,2,52,9204,1,0
"919",486,1,6,3045,1,1
"920",486,2,10,3395,1,1
"921",486,3,14,3353,1,0
"922",487,1,7,6257,1,1
"923",487,2,11,5000,1,0
"924",488,1,5,250,1,0
"925",489,1,5,1847,1,0
"926",490,1,10,1029,1,1
"927",490,2,16,1181,1,1
"928",490,3,19,927,1,1
"929",490,4,20,0,0,0
"930",491,1,8,1199,1,1
"931",491,2,12,1310,1,1
"932",491,3,18,24892,1,1
"933",491,4,19,2161,1,0
"934",491,5,23,0,0,1
"935",491,6,24,4629,1,0
"936",493,1,9,1197,1,1
"937",493,2,13,1298,1,0
"938",494,1,5,6992,1,1
"939",494,2,7,6182,1,1
"940",494,3,9,5396,1,1
"941",494,4,14,0,0,0
"942",495,1,9,5154,1,1
"943",495,2,14,6138,1,1
"944",495,3,21,6343,1,0
"945",496,1,6,260,1,0
"946",497,1,46,3206,1,0
"947",498,1,4,2212,1,0
"948",499,1,19,3389,1,0
"949",500,1,24,18024,1,1
"950",500,2,51,17081,1,0
"951",501,1,15,4785,1,1
"952",501,2,27,4369,1,1
"953",501,3,42,4408,1,0
"954",502,1,24,5240,1,0
"955",503,1,6,265,1,1
"956",503,2,10,260,1,0
"957",504,1,22,18843,1,1
"958",504,2,51,18154,1,1
"959",504,3,65,22790,1,0
"960",504,4,67,0,0,1
"961",504,5,69,7810,1,0
"962",505,1,22,35316,1,1
"963",505,2,68,32000,1,0
"964",506,1,32,27682,1,1
"965",506,2,60,30365,1,0
"966",507,1,31,12130,1,1
"967",507,2,53,11818,1,0
"968",509,1,7,1839,1,1
"969",509,2,9,2000,1,1
"970",509,3,13,2000,1,0
"971",510,1,6,671,1,1
"972",510,2,9,1000,1,0
"973",511,1,18,3102,1,1
"974",511,2,27,3323,1,0
"975",512,1,27,3372,1,0
"976",513,1,10,2526,1,0
"977",514,1,12,12498,1,1
"978",514,2,16,15370,1,0
"979",514,3,18,0,0,1
"980",514,4,21,5417,1,0
"981",515,1,10,1175,1,0
"982",516,1,18,3571,1,0
"983",517,1,13,1242,1,0
"984",518,1,10,2638,1,1
"985",518,2,12,3000,1,0
"986",519,1,5,285,1,1
"987",519,2,10,407,1,1
"988",519,3,17,473,1,1
"989",519,4,24,406,1,1
"990",519,5,28,451,1,1
"991",519,6,34,15842,1,1
"992",519,7,35,2174,1,0
"993",520,1,10,4021,1,1
"994",520,2,16,4285,1,1
"995",520,3,22,5486,1,0
"996",522,1,9,1489,1,1
"997",522,2,16,1692,1,0
"998",523,1,14,3924,1,1
"999",523,2,30,4093,1,0
"1000",524,1,13,1701,1,0
"1001",526,1,16,3331,1,0
"1002",527,1,8,2066,1,1
"1003",527,2,14,2180,1,1
"1004",527,3,21,1498,1,1
"1005",527,4,26,0,0,0
"1006",528,1,4,418,1,1
"1007",528,2,5,1227,1,1
"1008",528,3,6,840,1,1
"1009",528,4,7,828,1,1
"1010",528,5,8,836,1,1
"1011",528,6,9,437,1,1
"1012",528,7,10,430,1,1
"1013",528,8,11,61294,1,1
"1014",528,9,14,0,0,0
"1015",529,1,19,4522,1,1
"1016",529,2,35,4448,1,0
"1017",530,1,10,8907,1,1
"1018",530,2,16,9710,1,1
"1019",530,3,23,9086,1,0
"1020",531,1,6,5994,1,1
"1021",531,2,9,5667,1,0
"1022",532,1,11,11034,1,1
"1023",532,2,22,10158,1,0
"1024",533,1,14,1000,1,1
"1025",533,2,23,1000,1,0
"1026",534,1,20,8958,1,0
"1027",535,1,30,5000,1,0
"1028",536,1,13,2000,1,1
"1029",536,2,23,2000,1,0
"1030",537,1,21,12671,1,1
"1031",537,2,34,12458,1,0
"1032",538,1,11,1000,1,0
"1033",539,1,13,1000,1,1
"1034",539,2,17,1000,1,0
"1035",540,1,32,2000,1,0
"1036",541,1,14,10042,1,1
"1037",541,2,21,7784,1,0
"1038",542,1,30,7589,1,1
"1039",542,2,44,7932,1,0
"1040",543,1,13,2146,1,0
"1041",544,1,13,2670,1,0
"1042",545,1,22,4250,1,0
"1043",546,1,15,13892,1,1
"1044",546,2,32,16041,1,0
"1045",547,1,15,564,1,0
"1046",548,1,12,851,1,1
"1047",548,2,23,1000,1,0
"1048",549,1,7,1115,1,0
"1049",550,1,47,3000,1,0
"1050",551,1,19,2054,1,0
"1051",552,1,5,1174,1,1
"1052",552,2,9,1078,1,1
"1053",552,3,12,1000,1,1
"1054",552,4,16,0,0,0
"1055",553,1,16,1317,1,0
"1056",554,1,16,1308,1,0
"1057",555,1,13,1392,1,0
"1058",556,1,14,1407,1,1
"1059",556,2,20,1197,1,1
"1060",556,3,25,12332,1,1
"1061",556,4,29,676,1,1
"1062",556,5,32,0,0,0
"1063",557,1,15,5684,1,0
"1064",558,1,9,1690,1,1
"1065",558,2,17,1990,1,0
"1066",559,1,15,5000,1,0
"1067",560,1,10,592,1,0
"1068",561,1,6,326,1,0
"1069",562,1,15,5423,1,0
"1070",563,1,17,3181,1,1
"1071",563,2,29,3287,1,1
"1072",563,3,34,3423,1,1
"1073",563,4,37,0,0,0
"1074",564,1,12,1098,1,1
"1075",564,2,19,1052,1,0
"1076",565,1,9,2715,1,1
"1077",565,2,13,3032,1,0
"1078",566,1,26,2666,1,0
"1079",567,1,9,479,1,0
"1080",568,1,11,7818,1,0
"1081",569,1,11,945,1,0
"1082",570,1,7,4640,1,1
"1083",570,2,12,3668,1,1
"1084",570,3,15,4783,1,0
"1085",571,1,8,845,1,0
"1086",572,1,16,4412,1,0
"1087",573,1,4,334,1,0
"1088",574,1,5,1137,1,1
"1089",574,2,12,1352,1,1
"1090",574,3,15,1164,1,0
"1091",575,1,6,3097,1,1
"1092",575,2,12,3372,1,1
"1093",575,3,15,3000,1,0
"1094",576,1,55,2887,1,0
"1095",577,1,13,11118,1,1
"1096",577,2,16,11142,1,0
"1097",578,1,37,5000,1,0
"1098",579,1,10,2085,1,0
"1099",580,1,5,322,1,0
"1100",581,1,15,6313,1,0
"1101",582,1,13,5694,1,0
"1102",583,1,15,2043,1,0
"1103",584,1,17,27328,1,1
"1104",584,2,38,22627,1,0
"1105",585,1,11,6384,1,1
"1106",585,2,17,6539,1,0
"1107",586,1,10,6244,1,1
"1108",586,2,15,7936,1,1
"1109",586,3,19,7428,1,0
"1110",586,4,31,0,0,1
"1111",586,5,35,3097,1,0
"1112",587,1,6,4627,1,1
"1113",587,2,8,6647,1,1
"1114",587,3,11,5601,1,0
"1115",588,1,10,11735,1,1
"1116",588,2,14,12511,1,0
"1117",589,1,6,249,1,1
"1118",589,2,8,270,1,0
"1119",590,1,13,2450,1,1
"1120",590,2,18,2874,1,0
"1121",591,1,5,2529,1,1
"1122",591,2,6,2103,1,0
"1123",592,1,26,3382,1,0
"1124",593,1,7,1133,1,1
"1125",593,2,12,1285,1,0
"1126",594,1,4,244,1,0
"1127",595,1,40,1718,1,0
"1128",596,1,19,1988,1,0
"1129",597,1,8,2600,1,1
"1130",597,2,12,2818,1,0
"1131",598,1,9,7181,1,1
"1132",598,2,12,7212,1,1
"1133",598,3,18,5966,1,0
"1134",599,1,19,3000,1,1
"1135",599,2,30,2824,1,0
"1136",600,1,7,2546,1,0
"1137",601,1,18,1231,1,0
"1138",602,1,30,3676,1,0
"1139",603,1,13,6762,1,1
"1140",603,2,28,7494,1,0
"1141",604,1,14,3077,1,1
"1142",604,2,31,2468,1,0
"1143",605,1,8,1100,1,1
"1144",605,2,23,904,1,0
"1145",606,1,5,340,1,1
"1146",606,2,7,368,1,0
"1147",607,1,22,2105,1,0
"1148",608,1,7,2169,1,1
"1149",608,2,11,2019,1,0
"1150",609,1,12,2000,1,1
"1151",609,2,24,1605,1,0
"1152",610,1,23,5080,1,1
"1153",610,2,72,5909,1,0
"1154",611,1,11,1123,1,0
"1155",612,1,16,4659,1,1
"1156",612,2,25,5281,1,0
"1157",613,1,11,1552,1,1
"1158",613,2,13,1538,1,1
"1159",613,3,21,1112,1,0
"1160",614,1,15,698,1,0
"1161",615,1,10,1534,1,1
"1162",615,2,15,1498,1,1
"1163",615,3,19,1355,1,0
"1164",616,1,6,1142,1,1
"1165",616,2,9,1018,1,1
"1166",616,3,12,1025,1,0
"1167",617,1,5,265,1,0
"1168",618,1,13,1283,1,1
"1169",618,2,24,1249,1,1
"1170",618,3,27,1233,1,0
"1171",619,1,44,7518,1,1
"1172",619,2,66,10588,1,0
"1173",620,1,13,6459,1,1
"1174",620,2,25,6086,1,0
"1175",621,1,12,3251,1,0
"1176",622,1,13,1795,1,1
"1177",622,2,24,2411,1,1
"1178",622,3,30,25661,1,1
"1179",622,4,32,3194,1,1
"1180",622,5,35,-10717,0,1
"1181",622,6,36,0,0,0
"1182",623,1,26,3000,1,0
"1183",624,1,7,1084,1,1
"1184",624,2,10,1205,1,0
"1185",625,1,11,2049,1,1
"1186",625,2,20,2553,1,1
"1187",625,3,27,2665,1,0
"1188",626,1,8,5000,1,1
"1189",626,2,13,5414,1,0
"1190",627,1,16,2560,1,1
"1191",627,2,29,2850,1,0
"1192",628,1,22,5940,1,1
"1193",628,2,28,5953,1,1
"1194",628,3,44,6436,1,1
"1195",628,4,48,0,0,0
"1196",629,1,16,6598,1,1
"1197",629,2,28,6514,1,0
"1198",630,1,14,1000,1,0
"1199",631,1,14,1771,1,0
"1200",632,1,6,2149,1,1
"1201",632,2,10,2542,1,0
"1202",633,1,21,6230,1,0
"1203",634,1,8,225,1,0
"1204",635,1,9,542,1,0
"1205",636,1,11,2075,1,1
"1206",636,2,21,2397,1,0
"1207",637,1,24,1714,1,0
"1208",638,1,11,3616,1,0
"1209",639,1,11,1996,1,0
"1210",640,1,22,2000,1,0
"1211",641,1,19,1020,1,1
"1212",641,2,29,1100,1,0
"1213",642,1,10,4226,1,1
"1214",642,2,22,5463,1,0
"1215",643,1,5,148,1,0
"1216",644,1,20,2744,1,1
"1217",644,2,27,3000,1,0
"1218",645,1,19,1552,1,0
"1219",646,1,12,1557,1,0
"1220",647,1,12,533,1,0
"1221",648,1,14,1672,1,1
"1222",648,2,23,2152,1,0
"1223",649,1,15,37333,1,1
"1224",649,2,39,32031,1,0
"1225",650,1,13,25251,1,1
"1226",650,2,14,27918,1,0
"1227",651,1,6,1463,1,1
"1228",651,2,10,1345,1,1
"1229",651,3,12,1422,1,0
"1230",652,1,14,703,1,0
"1231",653,1,14,1375,1,0
"1232",654,1,11,778,1,0
"1233",655,1,12,1987,1,1
"1234",655,2,18,2514,1,0
"1235",656,1,10,1244,1,1
"1236",656,2,16,1348,1,1
"1237",656,3,24,1212,1,1
"1238",656,4,29,26192,1,1
"1239",656,5,31,2517,1,1
"1240",656,6,35,0,0,0
"1241",657,1,6,505,1,0
"1242",658,1,16,7520,1,1
"1243",658,2,28,8954,1,0
"1244",659,1,16,11475,1,1
"1245",659,2,21,12807,1,0
"1246",660,1,7,1327,1,0
"1247",661,1,17,1244,1,1
"1248",661,2,27,1711,1,0
"1249",662,1,11,4068,1,0
"1250",663,1,9,2550,1,1
"1251",663,2,16,2657,1,0
"1252",664,1,24,3295,1,0
"1253",665,1,12,2425,1,1
"1254",665,2,14,2369,1,1
"1255",665,3,19,2194,1,0
"1256",666,1,16,8276,1,1
"1257",666,2,27,7586,1,0
"1258",667,1,29,2000,1,0
"1259",668,1,20,4700,1,0
"1260",669,1,12,4281,1,0
"1261",670,1,31,4963,1,0
"1262",671,1,16,7353,1,0
"1263",672,1,25,4351,1,0
"1264",673,1,13,2587,1,0
"1265",674,1,10,1367,1,0
"1266",675,1,19,5000,1,1
"1267",675,2,33,3434,1,0
"1268",676,1,23,2000,1,0
"1269",677,1,19,1706,1,1
"1270",677,2,45,2125,1,0
"1271",678,1,44,8093,1,0
"1272",679,1,37,2261,1,0
"1273",680,1,8,746,1,1
"1274",680,2,10,641,1,0
"1275",681,1,11,1000,1,1
"1276",681,2,14,944,1,1
"1277",681,3,18,1000,1,1
"1278",681,4,21,20249,1,1
"1279",681,5,22,2000,1,0
"1280",682,1,8,6483,1,1
"1281",682,2,12,6681,1,0
"1282",683,1,21,5002,1,0
"1283",684,1,10,1000,1,0
"1284",685,1,10,3986,1,1
"1285",685,2,12,3584,1,0
"1286",686,1,24,5448,1,1
"1287",686,2,55,6212,1,0
"1288",687,1,15,9094,1,0
"1289",688,1,8,12709,1,1
"1290",688,2,12,12101,1,1
"1291",688,3,16,11665,1,0
"1292",689,1,7,947,1,1
"1293",689,2,8,1202,1,0
"1294",690,1,15,2233,1,0
"1295",691,1,23,5112,1,1
"1296",691,2,37,5132,1,0
"1297",692,1,10,4514,1,1
"1298",692,2,28,5037,1,1
"1299",692,3,40,5154,1,0
"1300",693,1,6,2223,1,1
"1301",693,2,8,2036,1,1
"1302",693,3,10,2459,1,1
"1303",693,4,12,130015,1,0
"1304",694,1,18,2000,1,1
"1305",694,2,29,1955,1,0
"1306",695,1,13,6464,1,0
"1307",696,1,18,3020,1,1
"1308",696,2,39,3936,1,0
"1309",697,1,21,1602,1,0
"1310",698,1,13,8172,1,1
"1311",698,2,28,7413,1,1
"1312",698,3,49,7701,1,1
"1313",698,4,53,0,0,0
"1314",699,1,26,4614,1,1
"1315",699,2,34,5432,1,0
"1316",700,1,31,3414,1,1
"1317",700,2,39,3203,1,0
"1318",701,1,11,651,1,0
"1319",702,1,9,1736,1,0
"1320",703,1,7,10230,1,1
"1321",703,2,16,11699,1,1
"1322",703,3,22,11489,1,0
"1323",704,1,8,5363,1,1
"1324",704,2,20,4956,1,1
"1325",704,3,28,5419,1,0
"1326",705,1,11,1050,1,1
"1327",705,2,15,1079,1,1
"1328",705,3,21,1108,1,1
"1329",705,4,23,993,1,1
"1330",705,5,25,22412,1,1
"1331",705,6,27,1774,1,1
"1332",705,7,32,0,0,0
"1333",706,1,18,1839,1,1
"1334",706,2,26,1643,1,1
"1335",706,3,34,1720,1,1
"1336",706,4,38,57826,1,1
"1337",706,5,40,7974,1,0
"1338",707,1,10,1793,1,1
"1339",707,2,16,2332,1,1
"1340",707,3,25,47880,1,1
"1341",707,4,26,6686,1,0
"1342",708,1,5,5056,1,0
"1343",709,1,9,1256,1,1
"1344",709,2,12,1112,1,0
"1345",710,1,37,6876,1,0
"1346",711,1,13,1091,1,0
"1347",712,1,12,1646,1,1
"1348",712,2,18,1901,1,1
"1349",712,3,24,2232,1,0
"1350",713,1,11,6267,1,1
"1351",713,2,25,6875,1,0
"1352",714,1,21,6065,1,0
"1353",715,1,14,1112,1,1
"1354",715,2,28,1035,1,0
"1355",716,1,8,8823,1,1
"1356",716,2,12,7400,1,0
"1357",717,1,6,1196,1,0
"1358",718,1,23,1732,1,0
"1359",720,1,17,1015,1,0
"1360",721,1,28,2313,1,0
"1361",722,1,48,8965,1,0
"1362",723,1,39,2793,1,0
"1363",724,1,18,542,1,1
"1364",724,2,28,551,1,0
"1365",725,1,10,3119,1,1
"1366",725,2,18,3566,1,0
"1367",726,1,8,1500,1,1
"1368",726,2,10,1710,1,0
"1369",727,1,12,707,1,0
"1370",728,1,6,920,1,0
"1371",729,1,8,6715,1,1
"1372",729,2,14,7329,1,0
"1373",730,1,18,1000,1,0
"1374",731,1,15,4048,1,0
"1375",732,1,16,2623,1,1
"1376",732,2,29,3485,1,0
"1377",733,1,22,6921,1,1
"1378",733,2,41,6654,1,0
"1379",734,1,14,1117,1,1
"1380",734,2,24,1087,1,0
"1381",735,1,28,4288,1,0
"1382",737,1,19,10522,1,1
"1383",737,2,32,12694,1,0
"1384",738,1,15,1633,1,0
"1385",739,1,11,5825,1,1
"1386",739,2,14,5871,1,0
"1387",740,1,5,219,1,0
"1388",741,1,5,239,1,1
"1389",741,2,7,236,1,0
"1390",742,1,19,2582,1,1
"1391",742,2,33,2307,1,0
"1392",743,1,6,1000,1,1
"1393",743,2,9,1109,1,1
"1394",743,3,13,1153,1,0
"1395",744,1,19,13724,1,1
"1396",744,2,24,11797,1,0
"1397",745,1,37,1742,1,0
"1398",746,1,11,1527,1,0
"1399",747,1,10,19399,1,1
"1400",747,2,17,16790,1,0
"1401",748,1,16,5982,1,1
"1402",748,2,30,4758,1,0
"1403",749,1,9,1256,1,1
"1404",749,2,14,1327,1,1
"1405",749,3,21,1421,1,0
"1406",750,1,16,8859,1,1
"1407",750,2,26,9242,1,1
"1408",750,3,40,9706,1,0
"1409",751,1,18,2517,1,0
"1410",752,1,11,1000,1,1
"1411",752,2,16,869,1,1
"1412",752,3,26,1000,1,1
"1413",752,4,35,905,1,1
"1414",752,5,44,30085,1,1
"1415",752,6,46,4777,1,1
"1416",752,7,51,-8335,0,0
"1417",753,1,6,2481,1,1
"1418",753,2,12,2184,1,1
"1419",753,3,18,2404,1,1
"1420",753,4,22,100760,1,1
"1421",753,5,23,6401,1,0
"1422",754,1,12,1000,1,0
"1423",755,1,45,8555,1,1
"1424",755,2,72,10000,1,0
"1425",756,1,16,1715,1,1
"1426",756,2,24,1566,1,0
"1427",757,1,39,7874,1,0
"1428",758,1,7,1676,1,1
"1429",758,2,12,1697,1,0
"1430",759,1,12,2323,1,0
"1431",760,1,13,607,1,0
"1432",761,1,24,7544,1,0
"1433",762,1,9,1950,1,1
"1434",762,2,14,2970,1,0
"1435",764,1,20,1581,1,1
"1436",764,2,32,1646,1,0
"1437",765,1,5,986,1,0
"1438",766,1,16,1219,1,1
"1439",766,2,25,1498,1,1
"1440",766,3,33,16296,1,1
"1441",766,4,36,2054,1,1
"1442",766,5,38,0,0,0
"1443",767,1,6,2157,1,0
"1444",768,1,19,5625,1,0
"1445",769,1,11,5000,1,0
"1446",770,1,15,16718,1,1
"1447",770,2,27,16630,1,0
"1448",771,1,7,1000,1,0
"1449",772,1,13,2000,1,0
"1450",773,1,12,639,1,1
"1451",773,2,19,610,1,0
"1452",774,1,20,1219,1,1
"1453",774,2,34,1135,1,1
"1454",774,3,40,1583,1,1
"1455",774,4,45,0,0,0
"1456",775,1,29,6681,1,0
"1457",776,1,46,4197,1,0
"1458",777,1,8,20006,1,1
"1459",777,2,12,20434,1,1
"1460",777,3,18,18136,1,0
"1461",777,4,19,0,0,1
"1462",777,5,21,7876,1,0
"1463",778,1,18,7924,1,0
"1464",779,1,22,7127,1,0
"1465",780,1,11,832,1,1
"1466",780,2,27,1091,1,0
"1467",781,1,17,1195,1,1
"1468",781,2,21,1122,1,0
"1469",782,1,6,1411,1,1
"1470",782,2,12,1364,1,0
"1471",783,1,25,7356,1,1
"1472",783,2,36,6873,1,0
"1473",784,1,7,5850,1,1
"1474",784,2,10,6740,1,1
"1475",784,3,12,6397,1,0
"1476",786,1,6,152,1,0
"1477",787,1,24,4422,1,1
"1478",787,2,32,5011,1,0
"1479",788,1,33,3106,1,1
"1480",788,2,47,3570,1,0
"1481",789,1,30,8072,1,0
"1482",790,1,29,4547,1,0
"1483",791,1,29,2632,1,0
"1484",792,1,16,6564,1,0
"1485",793,1,6,13630,1,1
"1486",793,2,7,13857,1,0
"1487",794,1,7,1000,1,0
"1488",795,1,6,4276,1,1
"1489",795,2,28,5174,1,0
"1490",796,1,9,2000,1,1
"1491",796,2,14,1547,1,1
"1492",796,3,17,1340,1,1
"1493",796,4,18,0,0,0
"1494",797,1,8,9154,1,1
"1495",797,2,12,8421,1,0
"1496",798,1,19,3185,1,0
"1497",799,1,12,5000,1,1
"1498",799,2,18,5283,1,1
"1499",799,3,26,5404,1,0
"1500",800,1,10,5356,1,1
"1501",800,2,15,5046,1,0
"1502",801,1,9,1047,1,0
"1503",802,1,7,1277,1,0
"1504",803,1,10,495,1,0
"1505",804,1,13,1000,1,0
"1506",805,1,19,17280,1,1
"1507",805,2,38,16523,1,0
"1508",806,1,7,2085,1,1
"1509",806,2,8,2397,1,0
"1510",807,1,8,644,1,1
"1511",807,2,10,510,1,0
"1512",808,1,12,5692,1,1
"1513",808,2,23,5927,1,0
"1514",809,1,21,2344,1,0
"1515",810,1,5,33,1,1
"1516",810,2,6,25,1,0
"1517",811,1,6,364,1,0
"1518",812,1,11,2000,1,1
"1519",812,2,17,2002,1,0
"1520",813,1,18,13623,1,1
"1521",813,2,35,15184,1,0
"1522",814,1,14,1692,1,1
"1523",814,2,25,2000,1,1
"1524",814,3,31,2057,1,1
"1525",814,4,34,0,0,0
"1526",815,1,14,8026,1,1
"1527",815,2,23,7586,1,0
"1528",816,1,13,2663,1,0
"1529",817,1,5,583,1,0
"1530",818,1,8,6988,1,1
"1531",818,2,12,4721,1,1
"1532",818,3,20,6689,1,0
"1533",819,1,19,27838,1,1
"1534",819,2,27,30937,1,0
"1535",820,1,15,12118,1,1
"1536",820,2,21,10228,1,0
"1537",821,1,29,9599,1,0
"1538",822,1,13,5560,1,1
"1539",822,2,25,5000,1,0
"1540",823,1,25,8821,1,0
"1541",824,1,6,1528,1,1
"1542",824,2,7,1186,1,1
"1543",824,3,11,1391,1,0
"1544",825,1,20,1350,1,0
"1545",826,1,10,13748,1,1
"1546",826,2,14,16141,1,0
"1547",827,1,10,510,1,0
"1548",828,1,12,2287,1,1
"1549",828,2,22,2520,1,1
"1550",828,3,25,2331,1,1
"1551",828,4,28,0,0,0
"1552",829,1,16,1262,1,0
"1553",830,1,19,8991,1,0
"1554",831,1,35,2711,1,0
"1555",832,1,19,7730,1,1
"1556",832,2,28,6681,1,0
"1557",833,1,6,1205,1,1
"1558",833,2,7,1207,1,1
"1559",833,3,8,13182,1,1
"1560",833,4,9,3756,1,0
"1561",834,1,15,1488,1,0
"1562",835,1,8,428,1,0
"1563",836,1,31,6586,1,0
"1564",837,1,24,2000,1,1
"1565",837,2,35,2000,1,0
"1566",838,1,22,1000,1,0
"1567",839,1,9,558,1,0
"1568",840,1,10,2081,1,1
"1569",840,2,24,1778,1,1
"1570",840,3,35,2223,1,0
"1571",841,1,21,2470,1,0
"1572",842,1,34,1783,1,1
"1573",842,2,58,1530,1,1
"1574",842,3,64,20524,1,1
"1575",842,4,68,3022,1,0
"1576",843,1,6,511,1,0
"1577",844,1,16,2679,1,0
"1578",845,1,6,5575,1,1
"1579",845,2,9,5419,1,0
"1580",846,1,30,5966,1,1
"1581",846,2,43,4694,1,0
"1582",847,1,28,2684,1,0
"1583",848,1,35,4671,1,0
"1584",849,1,11,1199,1,0
"1585",850,1,13,3947,1,1
"1586",850,2,25,4304,1,0
"1587",851,1,16,6402,1,1
"1588",851,2,34,6496,1,0
"1589",852,1,16,2822,1,0
"1590",853,1,17,15135,1,1
"1591",853,2,31,14390,1,1
"1592",853,3,52,12560,1,0
"1593",854,1,13,1753,1,1
"1594",854,2,20,1415,1,0
"1595",855,1,13,1333,1,1
"1596",855,2,20,1387,1,0
"1597",856,1,10,1637,1,1
"1598",856,2,29,1597,1,1
"1599",856,3,46,2000,1,1
"1600",856,4,49,1523,1,1
"1601",856,5,52,42158,1,1
"1602",856,6,54,5000,1,0
"1603",857,1,13,1267,1,1
"1604",857,2,19,1109,1,0
"1605",858,1,19,3180,1,0
"1606",859,1,16,723,1,1
"1607",859,2,24,1000,1,0
"1608",860,1,15,5000,1,0
"1609",861,1,27,2345,1,0
"1610",862,1,16,4752,1,0
"1611",863,1,6,263,1,0
"1612",864,1,24,5776,1,0
"1613",865,1,13,2379,1,1
"1614",865,2,26,1622,1,1
"1615",865,3,46,37433,1,1
"1616",865,4,50,3241,1,0
"1617",866,1,9,1249,1,1
"1618",866,2,19,1713,1,1
"1619",866,3,24,1557,1,0
"1620",867,1,15,5000,1,1
"1621",867,2,17,6019,1,1
"1622",867,3,29,3951,1,0
"1623",868,1,17,943,1,0
"1624",869,1,10,1562,1,0
"1625",870,1,6,363,1,0
"1626",871,1,5,123,1,1
"1627",871,2,7,111,1,0
"1628",872,1,34,7076,1,0
"1629",873,1,10,281,1,1
"1630",873,2,13,259,1,0
"1631",874,1,33,4717,1,0
"1632",875,1,43,3104,1,0
"1633",876,1,12,3139,1,0
"1634",877,1,9,598,1,1
"1635",877,2,14,590,1,1
"1636",877,3,19,554,1,1
"1637",877,4,21,10000,1,1
"1638",877,5,22,1646,1,0
"1639",878,1,8,550,1,0
"1640",879,1,13,10000,1,1
"1641",879,2,21,10478,1,0
"1642",880,1,17,2587,1,1
"1643",880,2,27,2597,1,0
"1644",881,1,23,6883,1,1
"1645",881,2,34,5937,1,0
"1646",882,1,23,3302,1,0
"1647",883,1,22,600,1,0
"1648",884,1,9,1580,1,0
"1649",885,1,8,2000,1,1
"1650",885,2,12,1753,1,1
"1651",885,3,15,1754,1,0
"1652",886,1,8,49,1,0
"1653",887,1,9,1588,1,1
"1654",887,2,17,1402,1,0
"1655",888,1,31,6780,1,1
"1656",888,2,56,7421,1,0
"1657",889,1,18,2000,1,1
"1658",889,2,32,2000,1,0
"1659",890,1,12,1716,1,0
"1660",891,1,10,2422,1,1
"1661",891,2,18,2219,1,1
"1662",891,3,24,2242,1,1
"1663",891,4,28,0,0,0
"1664",892,1,12,4792,1,0
"1665",895,1,14,1169,1,1
"1666",895,2,20,1000,1,1
"1667",895,3,26,1144,1,1
"1668",895,4,28,0,0,0
"1669",896,1,21,13144,1,1
"1670",896,2,50,17198,1,0
"1671",897,1,10,632,1,0
"1672",898,1,41,6757,1,0
"1673",900,1,11,2527,1,1
"1674",900,2,15,2445,1,0
"1675",901,1,8,2213,1,1
"1676",901,2,12,2591,1,1
"1677",901,3,16,2219,1,0
"1678",902,1,6,261,1,0
"1679",903,1,11,1745,1,1
"1680",903,2,18,1554,1,1
"1681",903,3,25,1845,1,1
"1682",903,4,27,0,0,0
"1683",904,1,10,3908,1,1
"1684",904,2,19,3458,1,0
"1685",905,1,24,2000,1,0
"1686",906,1,11,2336,1,0
"1687",907,1,23,7764,1,0
"1688",908,1,11,4407,1,1
"1689",908,2,21,5313,1,0
"1690",909,1,15,697,1,0
"1691",910,1,12,825,1,0
"1692",911,1,6,3075,1,1
"1693",911,2,7,4138,1,0
"1694",912,1,23,2784,1,0
"1695",913,1,15,41745,1,1
"1696",913,2,32,37812,1,0
"1697",914,1,7,733,1,1
"1698",914,2,11,795,1,1
"1699",914,3,15,740,1,1
"1700",914,4,18,883,1,1
"1701",914,5,19,13327,1,1
"1702",914,6,20,2105,1,0
"1703",915,1,6,36,1,1
"1704",915,2,7,31,1,0
"1705",916,1,13,2211,1,0
"1706",917,1,5,68,1,0
"1707",918,1,8,773,1,0
"1708",919,1,12,1944,1,1
"1709",919,2,30,2218,1,0
"1710",920,1,41,3040,1,0
"1711",921,1,23,2244,1,0
"1712",922,1,13,2102,1,0
"1713",923,1,24,2582,1,0
"1714",924,1,29,3464,1,0
"1715",925,1,19,2000,1,0
